timestamp: 20231031225128
trade_count: 112187
total_profit: 2655524.0
size of result_df: 15464
ratio: 0.13784128285808517
average days_held: 10.560653195111733
average profit: 23.670514408977866
Source code for 'gen_signal_func':
def gen_daily_buy_signal_five(data):
    """
    前辈指标

    :param data:
    :return:
    """
    # 效果：
    # 任然无法避免买入后继续跌，概率增加，持有天数减少

    # 还需继续优化
    K,D,J = KDJ(data['收盘'],data['最高'],data['最低'])
    data['J'] = J
    data['买'] = data['J'].apply(lambda x: 10 if x < 0 else 0)
    # data['Buy_Signal'] = (9.9 < data['买'].shift(1)) & (9.9 > data['买']) & (data['日期'] > '2013-01-01')
    # data['Buy_Signal'] = (9.9 < data['买'].shift(2)) & (9.9 > data['买'].shift(1)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    # 再往前判断前两天是否有穿越，并且连续两天是否都下跌
    data['Buy_Signal'] = (9.9 < data['买'].shift(3)) & (9.9 > data['买'].shift(2)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    return data




           名称      代码   Buy Date  Buy Price  Sell Date  Sell Price  Profit  Total_Profit  Growth Rate (%)  Days Held  Buy_Index
10684    润农节水  830964 2016-08-08       3.23 2016-08-12        3.25     2.0  6.100000e+01         0.619195          4        375
1279     上海建工  600170 2018-12-05       2.40 2018-12-11        2.41     1.0  1.890000e+02         0.416667          4       4845
13744    退市海医  600896 2014-05-06       3.50 2014-05-12        3.52     2.0  3.100000e+01         0.571429          4       4299
3650     兰生股份  600826 2017-11-17      13.91 2017-11-23       14.10    19.0 -2.610000e+02         1.365924          4       5714
3653     兰生股份  600826 2021-10-11       8.33 2021-10-15        8.43    10.0 -5.000000e+00         1.200480          4       6647
10670    海马汽车  000572 2017-03-20       6.08 2017-03-24        6.10     2.0  1.030000e+02         0.328947          4       5411
13741    退市济堂  600090 2022-06-24       0.29 2022-06-30        0.27    -2.0  3.710000e+02        -6.896552          4       5647
3657     兰石重装  603169 2019-01-30       4.35 2019-02-12        4.39     4.0  7.130000e+02         0.919540          4        957
435      ST数源  000909 2013-09-10       6.27 2013-09-16        6.49    22.0  7.900000e+01         3.508772          4       3426
3660     兰石重装  603169 2023-05-04       7.30 2023-05-10        7.39     9.0  8.780000e+02         1.232877          4       1987
12592    航发动力  600893 2023-03-15      45.52 2023-03-21       46.99   147.0  3.117000e+03         3.229350          4       5885
2163     中国长城  000066 2016-05-17      10.33 2016-05-23       10.44    11.0  1.320000e+02         1.064860          4       4281
2159     中国银行  601988 2014-03-07       0.56 2014-03-13        0.60     4.0  5.000000e+00         7.142857          4       1847
10662    海陆重工  002255 2014-10-22       6.44 2014-10-28        6.64    20.0  9.500000e+01         3.105590          4       1519
3667     兰花科创  600123 2020-12-21       3.10 2020-12-25        3.28    18.0  4.520000e+02         5.806452          4       5274
1285     上海建科  603153 2023-04-07      18.72 2023-04-13       19.49    77.0  7.700000e+01         4.113248          4         18
13736    退市未来  600532 2020-08-28      10.28 2020-09-03       10.47    19.0  5.940000e+02         1.848249          4       4108
430      ST摩登  002656 2016-05-17       8.10 2016-05-23        8.12     2.0  1.730000e+02         0.246914          4        954
12483     老凤祥  600612 2023-08-09      61.62 2023-08-15       62.35    73.0  2.640000e+03         1.184680          4       7449
13837    退市银鸽  600069 2019-10-29       2.82 2019-11-04        2.95    13.0  2.890000e+02         4.609929          4       5242
11173    特变电工  600089 2013-11-06       5.50 2013-11-12        5.61    11.0  6.900000e+01         2.000000          4       3792
2332     中油资本  000617 2014-10-21       6.83 2014-10-27        6.92     9.0  2.200000e+01         1.317716          4       4245
2352     中润资源  000506 2016-07-28       7.95 2016-08-03        7.98     3.0  1.810000e+02         0.377358          4       4941
12341    网达软件  603189 2019-01-29      10.00 2019-02-11       10.08     8.0  5.050000e+02         0.800000          4        576
14558    长安汽车  000625 2021-11-24      13.11 2021-11-30       13.25    14.0  6.120000e+02         1.067887          4       5682
12342    网达软件  603189 2020-03-12      24.09 2020-03-18       24.23    14.0  6.110000e+02         0.581154          4        845
2342     中泰证券  600918 2023-05-30       6.85 2023-06-05        6.87     2.0  3.430000e+02         0.291971          4        725
3309     佛塑科技  000973 2017-08-10       7.28 2017-08-16        7.31     3.0  1.780000e+02         0.412088          4       3984
12354    罗平锌电  002114 2020-07-22       7.20 2020-07-28        7.34    14.0 -1.105000e+03         1.944444          4       3060
11077    燕塘乳业  002732 2015-08-31      20.45 2015-09-08       20.82    37.0  5.150000e+02         1.809291          4        181
12358    罗普斯金  002333 2020-04-27       4.37 2020-05-06        4.44     7.0  6.060000e+02         1.601831          4       2464
14570    长春燃气  600333 2022-09-07       5.95 2022-09-14        5.99     4.0  4.000000e+02         0.672269          4       5177
2333     中油资本  000617 2020-05-21       6.40 2020-05-27        6.42     2.0  5.870000e+02         0.312500          4       5497
3324     佛燃能源  002911 2022-09-07      14.45 2022-09-14       14.55    10.0  5.050000e+02         0.692042          4       1166
12377     美之高  834765 2022-03-11       6.48 2022-03-17        6.60    12.0  3.520000e+02         1.851852          4        330
627      ST瑞德  600666 2018-08-29       2.29 2018-09-04        2.32     3.0 -1.690000e+02         1.310044          4       5613
11055    焦作万方  000612 2020-10-28       6.31 2020-11-03        6.74    43.0  5.990000e+02         6.814580          4       5494
11054    焦作万方  000612 2020-02-03       3.42 2020-02-07        3.47     5.0  5.130000e+02         1.461988          4       5319
14602    长江证券  000783 2018-12-24       4.49 2018-12-28        4.51     2.0  4.850000e+02         0.445434          4       4883
3327     佳先股份  430489 2016-06-28       1.76 2016-07-04        1.78     2.0  3.580000e+02         1.136364          4        243
13891    通宝能源  600780 2022-06-21       5.28 2022-06-27        5.38    10.0  3.550000e+02         1.893939          4       5758
2318     中水渔业  000798 2014-01-16       5.92 2014-01-22        6.02    10.0  4.500000e+01         1.689189          4       3809
614      ST炼石  000697 2016-05-17      20.85 2016-05-23       21.15    30.0  5.330000e+02         1.438849          4       4294
3339     佳禾食品  605300 2021-06-23      27.10 2021-06-29       27.68    58.0  5.800000e+01         2.140221          4         34
3344     佳都科技  600728 2020-03-05      10.83 2020-03-11       10.87     4.0  5.220000e+02         0.369344          4       5295
11034    灵康药业  603669 2017-03-08       9.96 2017-03-14       10.07    11.0  3.490000e+02         1.104418          4        433
11094    爱康科技  002610 2013-11-06       0.88 2013-11-12        0.89     1.0  3.000000e+00         1.136364          4        528
12335    绿茵生态  002887 2021-02-03       9.89 2021-02-09        9.90     1.0  3.990000e+02         0.101112          4        856
11099    爱康科技  002610 2019-07-17       1.81 2019-07-23        1.85     4.0  1.140000e+02         2.209945          4       1665
13899    通润装备  002150 2014-10-22       6.57 2014-10-28        6.93    36.0  5.400000e+01         5.479452          4       1737
11169    特发信息  000070 2020-02-03       9.26 2020-02-07        9.35     9.0  7.350000e+02         0.971922          4       4528
11168    特发信息  000070 2017-07-14       8.65 2017-07-20        9.11    46.0  3.680000e+02         5.317919          4       3909
11161   特  力Ａ  000025 2021-10-11      14.63 2021-10-15       15.25    62.0  2.434000e+03         4.237867          4       6744
11159   特  力Ａ  000025 2020-09-10      21.51 2020-09-16       22.01    50.0  2.295000e+03         2.324500          4       6486
1136      三房巷  600370 2016-05-17       5.09 2016-05-23        5.28    19.0  1.810000e+02         3.732809          4       3082
2386     中百集团  000759 2015-06-25      11.71 2015-07-01       11.94    23.0  1.380000e+02         1.964133          4       4161
11140     牧高笛  603908 2019-07-31      21.23 2019-08-06       22.40   117.0  8.080000e+02         5.511069          4        587
14529    长城汽车  601633 2018-04-19       9.21 2018-04-25        9.52    31.0  4.300000e+02         3.365907          4       1566
12304    绿亨科技  870866 2021-08-18       6.68 2021-08-25       13.19   651.0  8.760000e+02        97.455090          4        150
13916    通达电气  603390 2020-07-22      13.45 2020-07-28       14.15    70.0  7.000000e+01         5.204461          4        159
2376     中瓷电子  003031 2021-09-08      45.68 2021-09-14       47.24   156.0  4.110000e+02         3.415061          4        167
2369     中煤能源  601898 2020-12-21       3.70 2020-12-25        3.71     1.0  2.110000e+02         0.270270          4       3122
11127     爱柯迪  600933 2022-03-11      13.14 2022-03-17       13.60    46.0  6.310000e+02         3.500761          4       1047
3271     众泰汽车  000980 2022-01-21       5.38 2022-01-27        5.42     4.0  6.090000e+02         0.743494          4       4985
12320     绿景退  000502 2016-01-08      23.01 2016-01-14       24.05   104.0  3.580000e+02         4.519774          4       5227
14537    长城电工  600192 2020-02-03       4.48 2020-02-07        4.53     5.0 -2.980000e+02         1.116071          4       5050
14543    长城科技  603897 2021-12-17      54.49 2021-12-23       58.03   354.0  7.990000e+02         6.496605          4        899
13910    通达动力  002576 2016-05-17      18.63 2016-05-23       19.11    48.0  5.510000e+02         2.576490          4       1211
14547     长城退  002071 2014-04-25      18.96 2014-05-05       20.32   136.0  1.710000e+02         7.172996          4       1723
3284      会稽山  601579 2019-07-17       8.03 2019-07-23        8.20    17.0  3.160000e+02         2.117061          4       1170
656      ST紫鑫  002118 2018-03-22       8.30 2018-03-28        8.85    55.0  4.350000e+02         6.626506          4       2618
3285      会稽山  601579 2022-06-01      12.27 2022-06-08       12.29     2.0  4.680000e+02         0.162999          4       1866
2356     中润资源  000506 2022-12-15       3.37 2022-12-21        3.40     3.0  2.960000e+02         0.890208          4       6272
1171     三特索道  002159 2020-06-22      10.60 2020-06-30       10.61     1.0 -2.330000e+02         0.094340          4       2959
609      ST澄星  600078 2020-10-13       4.49 2020-10-19        4.52     3.0  3.140000e+02         0.668151          4       5511
1197     三花智控  002050 2017-08-16       8.36 2017-08-22        8.50    14.0  2.080000e+02         1.674641          4       2740
14674    闻泰科技  600745 2020-10-26     100.15 2020-10-30      103.86   371.0  2.430000e+03         3.704443          4       4994
10959    滨江集团  002244 2023-02-02      10.24 2023-02-08       10.67    43.0  5.620000e+02         4.199219          4       3546
3426      倍益康  870199 2023-06-06      14.37 2023-06-12       14.55    18.0  9.800000e+01         1.252610          4        129
1184     三维化学  002469 2020-05-27       3.80 2020-06-02        3.96    16.0  3.730000e+02         4.210526          4       2263
13859    通化东宝  600867 2015-06-25      11.26 2015-07-01       11.65    39.0  1.260000e+02         3.463588          4       4995
12446    美邦科技  832471 2021-04-02       5.28 2021-08-27        5.41    13.0  1.840000e+02         2.462121          4        223
12448    美邦科技  832471 2022-05-11      15.37 2022-05-24       15.69    32.0  2.170000e+02         2.081978          4        343
12449    美锦能源  000723 2020-02-03       6.81 2020-02-07        6.90     9.0  5.000000e+02         1.321586          4       4932
559      ST沪科  600608 2022-05-09       4.22 2022-05-13        4.31     9.0  2.460000e+02         2.132701          4       7036
1188     三维股份  603033 2017-04-21       6.09 2017-04-27        6.18     9.0  9.000000e+00         1.477833          4         89
1190     三维股份  831834 2023-06-07       3.30 2023-06-13        3.33     3.0  5.000000e+00         0.909091          4        218
3443     元利科技  603217 2022-04-22      21.47 2022-04-28       21.95    48.0  3.720000e+02         2.235678          4        690
10908    湖南海利  600731 2013-10-31       5.33 2013-11-06        5.35     2.0  7.000000e+00         0.375235          4       4095
3347     佳隆股份  002495 2014-10-22       3.48 2014-10-28        3.53     5.0  1.500000e+01         1.436782          4        956
3466     兆新股份  002256 2014-12-05       2.67 2014-12-11        2.71     4.0  1.700000e+01         1.498127          4       1447
10901    湖南天雁  600698 2020-02-12       2.62 2020-02-18        2.66     4.0  4.650000e+02         1.526718          4       5626
